pathway_name	plot_group	n_plp	n_no_plp	OR	p	ci.int1	ci.int2	padj	cohort	perc_plp	fraction	hist_pathway
Other DNA Repair	Choroid plexus tumor	2	16	NA	NA	NA	NA	NA	PBTA	11.11111111111111	2/18	Choroid plexus tumor: Other DNA Repair
Other DNA Repair	Pineoblastoma	2	3	NA	NA	NA	NA	NA	PBTA	40	2/5	Pineoblastoma: Other DNA Repair
Mismatch Repair	Other high-grade glioma	4	72	NA	NA	NA	NA	NA	PBTA	5.263157894736842	4/76	Other high-grade glioma: Mismatch Repair
Mismatch Repair	DIPG or DMG	2	51	NA	NA	NA	NA	NA	PBTA	3.7735849056603774	2/53	DIPG or DMG: Mismatch Repair
Mismatch Repair	Non-neoplastic tumor	2	26	NA	NA	NA	NA	NA	PBTA	7.142857142857142	2/28	Non-neoplastic tumor: Mismatch Repair
Translesion Synthesis (TLS)	Low-grade glioma	2	219	NA	NA	NA	NA	NA	PBTA	0.904977375565611	2/221	Low-grade glioma: Translesion Synthesis (TLS)
Base Excision Repair (BER)	Low-grade glioma	7	214	NA	NA	NA	NA	NA	PBTA	3.167420814479638	7/221	Low-grade glioma: Base Excision Repair (BER)
Base Excision Repair (BER)	Medulloblastoma	3	93	NA	NA	NA	NA	NA	PBTA	3.125	3/96	Medulloblastoma: Base Excision Repair (BER)
Base Excision Repair (BER)	Other high-grade glioma	2	74	NA	NA	NA	NA	NA	PBTA	2.631578947368421	2/76	Other high-grade glioma: Base Excision Repair (BER)
Base Excision Repair (BER)	Mesenchymal tumor	2	17	NA	NA	NA	NA	NA	PBTA	10.526315789473683	2/19	Mesenchymal tumor: Base Excision Repair (BER)
Fanconi Anemia (FA)	Low-grade glioma	10	211	NA	NA	NA	NA	NA	PBTA	4.524886877828054	10/221	Low-grade glioma: Fanconi Anemia (FA)
Fanconi Anemia (FA)	Medulloblastoma	3	93	NA	NA	NA	NA	NA	PBTA	3.125	3/96	Medulloblastoma: Fanconi Anemia (FA)
Fanconi Anemia (FA)	Mixed neuronal-glial tumor	4	75	NA	NA	NA	NA	NA	PBTA	5.063291139240507	4/79	Mixed neuronal-glial tumor: Fanconi Anemia (FA)
Fanconi Anemia (FA)	Ependymoma	3	68	NA	NA	NA	NA	NA	PBTA	4.225352112676056	3/71	Ependymoma: Fanconi Anemia (FA)
Fanconi Anemia (FA)	Other high-grade glioma	5	71	NA	NA	NA	NA	NA	PBTA	6.578947368421052	5/76	Other high-grade glioma: Fanconi Anemia (FA)
Fanconi Anemia (FA)	Meningioma	2	23	NA	NA	NA	NA	NA	PBTA	8	2/25	Meningioma: Fanconi Anemia (FA)
Fanconi Anemia (FA)	Germ cell tumor	2	11	NA	NA	NA	NA	NA	PBTA	15.384615384615385	2/13	Germ cell tumor: Fanconi Anemia (FA)
Homology-dependent recombination (HDR)	Low-grade glioma	15	206	NA	NA	NA	NA	NA	PBTA	6.787330316742081	15/221	Low-grade glioma: Homology-dependent recombination (HDR)
Homology-dependent recombination (HDR)	Medulloblastoma	3	93	NA	NA	NA	NA	NA	PBTA	3.125	3/96	Medulloblastoma: Homology-dependent recombination (HDR)
Homology-dependent recombination (HDR)	Mixed neuronal-glial tumor	4	75	NA	NA	NA	NA	NA	PBTA	5.063291139240507	4/79	Mixed neuronal-glial tumor: Homology-dependent recombination (HDR)
Homology-dependent recombination (HDR)	Ependymoma	4	67	NA	NA	NA	NA	NA	PBTA	5.633802816901409	4/71	Ependymoma: Homology-dependent recombination (HDR)
Homology-dependent recombination (HDR)	Other high-grade glioma	7	69	NA	NA	NA	NA	NA	PBTA	9.210526315789473	7/76	Other high-grade glioma: Homology-dependent recombination (HDR)
Homology-dependent recombination (HDR)	Atypical Teratoid Rhabdoid Tumor	2	25	NA	NA	NA	NA	NA	PBTA	7.4074074074074066	2/27	Atypical Teratoid Rhabdoid Tumor: Homology-dependent recombination (HDR)
Homology-dependent recombination (HDR)	Meningioma	3	22	NA	NA	NA	NA	NA	PBTA	12	3/25	Meningioma: Homology-dependent recombination (HDR)
Homology-dependent recombination (HDR)	DIPG or DMG	3	50	NA	NA	NA	NA	NA	PBTA	5.660377358490567	3/53	DIPG or DMG: Homology-dependent recombination (HDR)
Homology-dependent recombination (HDR)	Neurofibroma plexiform	2	13	NA	NA	NA	NA	NA	PBTA	13.333333333333334	2/15	Neurofibroma plexiform: Homology-dependent recombination (HDR)
Nucleotide Excision Repair (NER) - includes TC-NER and GC-NER	Low-grade glioma	5	216	NA	NA	NA	NA	NA	PBTA	2.262443438914027	5/221	Low-grade glioma: Nucleotide Excision Repair (NER) - includes TC-NER and GC-NER
Nucleotide Excision Repair (NER) - includes TC-NER and GC-NER	Medulloblastoma	2	94	NA	NA	NA	NA	NA	PBTA	2.083333333333333	2/96	Medulloblastoma: Nucleotide Excision Repair (NER) - includes TC-NER and GC-NER
Nucleotide Excision Repair (NER) - includes TC-NER and GC-NER	Mixed neuronal-glial tumor	3	76	NA	NA	NA	NA	NA	PBTA	3.79746835443038	3/79	Mixed neuronal-glial tumor: Nucleotide Excision Repair (NER) - includes TC-NER and GC-NER
Nucleotide Excision Repair (NER) - includes TC-NER and GC-NER	Ependymoma	2	69	NA	NA	NA	NA	NA	PBTA	2.8169014084507045	2/71	Ependymoma: Nucleotide Excision Repair (NER) - includes TC-NER and GC-NER
Nucleotide Excision Repair (NER) - includes TC-NER and GC-NER	DIPG or DMG	2	51	NA	NA	NA	NA	NA	PBTA	3.7735849056603774	2/53	DIPG or DMG: Nucleotide Excision Repair (NER) - includes TC-NER and GC-NER
Non-homologous End Joining (NHEJ)	Low-grade glioma	3	218	NA	NA	NA	NA	NA	PBTA	1.3574660633484164	3/221	Low-grade glioma: Non-homologous End Joining (NHEJ)
Non-homologous End Joining (NHEJ)	Medulloblastoma	2	94	NA	NA	NA	NA	NA	PBTA	2.083333333333333	2/96	Medulloblastoma: Non-homologous End Joining (NHEJ)
Non-homologous End Joining (NHEJ)	Other high-grade glioma	2	74	NA	NA	NA	NA	NA	PBTA	2.631578947368421	2/76	Other high-grade glioma: Non-homologous End Joining (NHEJ)
