Kids_First_Biospecimen_ID	hallmark_name	gsea_score	data_type
BS_10APZRVT	HALLMARK_COAGULATION	0.139974081	stranded
BS_10APZRVT	HALLMARK_COMPLEMENT	0.122331968	stranded
BS_10APZRVT	HALLMARK_DNA_REPAIR	0.122225098	stranded
BS_10APZRVT	HALLMARK_E2F_TARGETS	-0.411235908	stranded
BS_10APZRVT	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.244958275	stranded
BS_10APZRVT	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.072536811	stranded
BS_10APZRVT	HALLMARK_ESTROGEN_RESPONSE_LATE	-0.015089142	stranded
BS_10APZRVT	HALLMARK_FATTY_ACID_METABOLISM	0.061646569	stranded
BS_10APZRVT	HALLMARK_G2M_CHECKPOINT	-0.454195152	stranded
BS_10APZRVT	HALLMARK_GLYCOLYSIS	0.06250028	stranded
BS_10APZRVT	HALLMARK_HEDGEHOG_SIGNALING	-0.393558392	stranded
BS_10APZRVT	HALLMARK_HEME_METABOLISM	-0.01764	stranded
BS_10APZRVT	HALLMARK_HYPOXIA	0.052126522	stranded
BS_10APZRVT	HALLMARK_IL2_STAT5_SIGNALING	0.107010903	stranded
BS_10APZRVT	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.22913452	stranded
BS_10APZRVT	HALLMARK_INFLAMMATORY_RESPONSE	0.165948913	stranded
BS_10APZRVT	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.384967777	stranded
BS_10APZRVT	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.331599192	stranded
BS_10APZRVT	HALLMARK_KRAS_SIGNALING_DN	-0.207856207	stranded
BS_10APZRVT	HALLMARK_KRAS_SIGNALING_UP	0.020953935	stranded
BS_10APZRVT	HALLMARK_MITOTIC_SPINDLE	-0.262047444	stranded
BS_10APZRVT	HALLMARK_MTORC1_SIGNALING	0.001660674	stranded
BS_10APZRVT	HALLMARK_MYC_TARGETS_V1	0.240919146	stranded
BS_10APZRVT	HALLMARK_MYC_TARGETS_V2	-0.159452949	stranded
BS_10APZRVT	HALLMARK_MYOGENESIS	-0.105685713	stranded
BS_10APZRVT	HALLMARK_NOTCH_SIGNALING	0.004864874	stranded
BS_10APZRVT	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.321847464	stranded
BS_10APZRVT	HALLMARK_P53_PATHWAY	0.15198659	stranded
BS_10APZRVT	HALLMARK_PANCREAS_BETA_CELLS	-0.266646444	stranded
BS_10APZRVT	HALLMARK_PEROXISOME	0.047109555	stranded
BS_10APZRVT	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.115985365	stranded
BS_10APZRVT	HALLMARK_PROTEIN_SECRETION	0.340823307	stranded
BS_10APZRVT	HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	0.007409698	stranded
BS_10APZRVT	HALLMARK_SPERMATOGENESIS	-0.305995561	stranded
BS_10APZRVT	HALLMARK_TGF_BETA_SIGNALING	0.170274141	stranded
BS_10APZRVT	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.086666018	stranded
BS_10APZRVT	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.197301264	stranded
BS_10APZRVT	HALLMARK_UV_RESPONSE_DN	0.24751494	stranded
BS_10APZRVT	HALLMARK_UV_RESPONSE_UP	-0.047173218	stranded
BS_10APZRVT	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.149157959	stranded
BS_10APZRVT	HALLMARK_XENOBIOTIC_METABOLISM	0.160149051	stranded
BS_11WY983P	HALLMARK_ADIPOGENESIS	0.372836911	stranded
BS_11WY983P	HALLMARK_ALLOGRAFT_REJECTION	0.605315941	stranded
BS_11WY983P	HALLMARK_ANDROGEN_RESPONSE	0.140056702	stranded
BS_11WY983P	HALLMARK_ANGIOGENESIS	0.052670138	stranded
BS_11WY983P	HALLMARK_APICAL_JUNCTION	-0.089756449	stranded
BS_11WY983P	HALLMARK_APICAL_SURFACE	-0.112652443	stranded
BS_11WY983P	HALLMARK_APOPTOSIS	0.345020253	stranded
BS_11WY983P	HALLMARK_BILE_ACID_METABOLISM	0.080834233	stranded
BS_11WY983P	HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.103242613	stranded
BS_11WY983P	HALLMARK_COAGULATION	0.191843666	stranded
BS_11WY983P	HALLMARK_COMPLEMENT	0.480780886	stranded
BS_11WY983P	HALLMARK_DNA_REPAIR	0.358885776	stranded
BS_11WY983P	HALLMARK_E2F_TARGETS	0.397845928	stranded
BS_11WY983P	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.095271671	stranded
BS_11WY983P	HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.161739268	stranded
BS_11WY983P	HALLMARK_ESTROGEN_RESPONSE_LATE	-0.08604456	stranded
BS_11WY983P	HALLMARK_FATTY_ACID_METABOLISM	0.261867115	stranded
BS_11WY983P	HALLMARK_G2M_CHECKPOINT	0.376389666	stranded
BS_11WY983P	HALLMARK_GLYCOLYSIS	0.187341689	stranded
BS_11WY983P	HALLMARK_HEDGEHOG_SIGNALING	-0.385685321	stranded
BS_11WY983P	HALLMARK_HEME_METABOLISM	0.097126551	stranded
BS_11WY983P	HALLMARK_HYPOXIA	0.115766712	stranded
BS_11WY983P	HALLMARK_IL2_STAT5_SIGNALING	0.334327111	stranded
BS_11WY983P	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.610741196	stranded
BS_11WY983P	HALLMARK_INFLAMMATORY_RESPONSE	0.510435414	stranded
BS_11WY983P	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.8030551	stranded
BS_11WY983P	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.734339676	stranded
BS_11WY983P	HALLMARK_KRAS_SIGNALING_DN	-0.272637535	stranded
BS_11WY983P	HALLMARK_KRAS_SIGNALING_UP	0.133258016	stranded
BS_11WY983P	HALLMARK_MITOTIC_SPINDLE	0.109006661	stranded
BS_11WY983P	HALLMARK_MTORC1_SIGNALING	0.345925073	stranded
BS_11WY983P	HALLMARK_MYC_TARGETS_V1	0.439023171	stranded
BS_11WY983P	HALLMARK_MYC_TARGETS_V2	0.494078437	stranded
BS_11WY983P	HALLMARK_MYOGENESIS	-0.253812295	stranded
BS_11WY983P	HALLMARK_NOTCH_SIGNALING	0.131657317	stranded
BS_11WY983P	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.533952437	stranded
BS_11WY983P	HALLMARK_P53_PATHWAY	0.19313765	stranded
BS_11WY983P	HALLMARK_PANCREAS_BETA_CELLS	-0.350171792	stranded
BS_11WY983P	HALLMARK_PEROXISOME	0.170312316	stranded
BS_11WY983P	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.335070923	stranded
BS_11WY983P	HALLMARK_PROTEIN_SECRETION	0.436362085	stranded
BS_11WY983P	HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	0.457900187	stranded
BS_11WY983P	HALLMARK_SPERMATOGENESIS	-0.056782433	stranded
BS_11WY983P	HALLMARK_TGF_BETA_SIGNALING	0.008407463	stranded
BS_11WY983P	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.369570034	stranded
BS_11WY983P	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.405750135	stranded
BS_11WY983P	HALLMARK_UV_RESPONSE_DN	-0.21946013	stranded
BS_11WY983P	HALLMARK_UV_RESPONSE_UP	0.197559744	stranded
BS_11WY983P	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.026125905	stranded
BS_11WY983P	HALLMARK_XENOBIOTIC_METABOLISM	0.22698388	stranded
BS_13CGKADW	HALLMARK_ADIPOGENESIS	0.395569158	stranded
BS_13CGKADW	HALLMARK_ALLOGRAFT_REJECTION	-0.12862486	stranded
BS_13CGKADW	HALLMARK_ANDROGEN_RESPONSE	0.292160285	stranded
BS_13CGKADW	HALLMARK_ANGIOGENESIS	-0.483441947	stranded
BS_13CGKADW	HALLMARK_APICAL_JUNCTION	-0.113348596	stranded
BS_13CGKADW	HALLMARK_APICAL_SURFACE	-0.074021814	stranded
BS_13CGKADW	HALLMARK_APOPTOSIS	-0.054731301	stranded
BS_13CGKADW	HALLMARK_BILE_ACID_METABOLISM	0.321699786	stranded
BS_13CGKADW	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.100404293	stranded
BS_13CGKADW	HALLMARK_COAGULATION	-0.25458712	stranded
BS_13CGKADW	HALLMARK_COMPLEMENT	-0.070803588	stranded
BS_13CGKADW	HALLMARK_DNA_REPAIR	-0.138592957	stranded
BS_13CGKADW	HALLMARK_E2F_TARGETS	-0.47430664	stranded
BS_13CGKADW	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.325977075	stranded
BS_13CGKADW	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.14708788	stranded
BS_13CGKADW	HALLMARK_ESTROGEN_RESPONSE_LATE	0.101744032	stranded
BS_13CGKADW	HALLMARK_FATTY_ACID_METABOLISM	0.320899867	stranded
BS_13CGKADW	HALLMARK_G2M_CHECKPOINT	-0.459143165	stranded
BS_13CGKADW	HALLMARK_GLYCOLYSIS	0.020444286	stranded
BS_13CGKADW	HALLMARK_HEDGEHOG_SIGNALING	0.066563817	stranded
BS_13CGKADW	HALLMARK_HEME_METABOLISM	0.212266224	stranded
BS_13CGKADW	HALLMARK_HYPOXIA	0.021160181	stranded
BS_13CGKADW	HALLMARK_IL2_STAT5_SIGNALING	-0.03407997	stranded
BS_13CGKADW	HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.236033131	stranded
BS_13CGKADW	HALLMARK_INFLAMMATORY_RESPONSE	-0.210772183	stranded
BS_13CGKADW	HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.310172115	stranded
BS_13CGKADW	HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.251281878	stranded
BS_13CGKADW	HALLMARK_KRAS_SIGNALING_DN	0.144302848	stranded
BS_13CGKADW	HALLMARK_KRAS_SIGNALING_UP	-0.081641054	stranded
BS_13CGKADW	HALLMARK_MITOTIC_SPINDLE	-0.122502771	stranded
BS_13CGKADW	HALLMARK_MTORC1_SIGNALING	0.273133986	stranded
BS_13CGKADW	HALLMARK_MYC_TARGETS_V1	-0.118300117	stranded
BS_13CGKADW	HALLMARK_MYC_TARGETS_V2	-0.496357995	stranded
BS_13CGKADW	HALLMARK_MYOGENESIS	0.18702883	stranded
BS_13CGKADW	HALLMARK_NOTCH_SIGNALING	0.101475106	stranded
BS_13CGKADW	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.520279454	stranded
BS_13CGKADW	HALLMARK_P53_PATHWAY	0.021336162	stranded
BS_13CGKADW	HALLMARK_PANCREAS_BETA_CELLS	0.214361392	stranded
BS_13CGKADW	HALLMARK_PEROXISOME	0.228496353	stranded
BS_13CGKADW	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.204671702	stranded
BS_13CGKADW	HALLMARK_PROTEIN_SECRETION	0.4673431	stranded
BS_13CGKADW	HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	0.375697993	stranded
BS_13CGKADW	HALLMARK_SPERMATOGENESIS	0.109179229	stranded
BS_13CGKADW	HALLMARK_TGF_BETA_SIGNALING	-0.10040767	stranded
BS_13CGKADW	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.33624447	stranded
BS_13CGKADW	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.038055121	stranded
BS_13CGKADW	HALLMARK_UV_RESPONSE_DN	0.238800215	stranded
BS_13CGKADW	HALLMARK_UV_RESPONSE_UP	0.04508513	stranded
BS_13CGKADW	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.377868915	stranded
BS_13CGKADW	HALLMARK_XENOBIOTIC_METABOLISM	0.151999517	stranded
BS_15ETQ0E4	HALLMARK_ADIPOGENESIS	-0.430612509	stranded
BS_15ETQ0E4	HALLMARK_ALLOGRAFT_REJECTION	0.620372494	stranded
BS_15ETQ0E4	HALLMARK_ANDROGEN_RESPONSE	0.027820867	stranded
BS_15ETQ0E4	HALLMARK_ANGIOGENESIS	0.614726485	stranded
BS_15ETQ0E4	HALLMARK_APICAL_JUNCTION	0.238239203	stranded
BS_15ETQ0E4	HALLMARK_APICAL_SURFACE	0.159170105	stranded
BS_15ETQ0E4	HALLMARK_APOPTOSIS	0.26955323	stranded
BS_15ETQ0E4	HALLMARK_BILE_ACID_METABOLISM	-0.26858926	stranded
BS_15ETQ0E4	HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.177601689	stranded
BS_15ETQ0E4	HALLMARK_COAGULATION	0.400419404	stranded
BS_15ETQ0E4	HALLMARK_COMPLEMENT	0.419049838	stranded
BS_15ETQ0E4	HALLMARK_DNA_REPAIR	-0.198929776	stranded
BS_15ETQ0E4	HALLMARK_E2F_TARGETS	0.390917538	stranded
BS_15ETQ0E4	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.561134753	stranded
BS_15ETQ0E4	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.098690036	stranded
BS_15ETQ0E4	HALLMARK_ESTROGEN_RESPONSE_LATE	0.109765949	stranded
BS_15ETQ0E4	HALLMARK_FATTY_ACID_METABOLISM	-0.322303802	stranded
BS_15ETQ0E4	HALLMARK_G2M_CHECKPOINT	0.344878649	stranded
BS_15ETQ0E4	HALLMARK_GLYCOLYSIS	-0.056333494	stranded
BS_15ETQ0E4	HALLMARK_HEDGEHOG_SIGNALING	-0.308522734	stranded
BS_15ETQ0E4	HALLMARK_HEME_METABOLISM	-0.282701447	stranded
BS_15ETQ0E4	HALLMARK_HYPOXIA	0.066168257	stranded
BS_15ETQ0E4	HALLMARK_IL2_STAT5_SIGNALING	0.485721943	stranded
BS_15ETQ0E4	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.560638313	stranded
BS_15ETQ0E4	HALLMARK_INFLAMMATORY_RESPONSE	0.544330121	stranded
BS_15ETQ0E4	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.460855406	stranded
BS_15ETQ0E4	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.560027399	stranded
BS_15ETQ0E4	HALLMARK_KRAS_SIGNALING_DN	0.035923585	stranded
BS_15ETQ0E4	HALLMARK_KRAS_SIGNALING_UP	0.3968783	stranded
BS_15ETQ0E4	HALLMARK_MITOTIC_SPINDLE	-0.055644821	stranded
BS_15ETQ0E4	HALLMARK_MTORC1_SIGNALING	0.124469882	stranded
BS_15ETQ0E4	HALLMARK_MYC_TARGETS_V1	0.276692734	stranded
BS_15ETQ0E4	HALLMARK_MYC_TARGETS_V2	0.542659913	stranded
BS_15ETQ0E4	HALLMARK_MYOGENESIS	0.046827321	stranded
BS_15ETQ0E4	HALLMARK_NOTCH_SIGNALING	-0.245981883	stranded
BS_15ETQ0E4	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.533502663	stranded
BS_15ETQ0E4	HALLMARK_P53_PATHWAY	0.242112581	stranded
BS_15ETQ0E4	HALLMARK_PANCREAS_BETA_CELLS	-0.18991849	stranded
BS_15ETQ0E4	HALLMARK_PEROXISOME	-0.39868196	stranded
BS_15ETQ0E4	HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.15133264	stranded
BS_15ETQ0E4	HALLMARK_PROTEIN_SECRETION	-0.416909099	stranded
BS_15ETQ0E4	HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	-0.118899159	stranded
BS_15ETQ0E4	HALLMARK_SPERMATOGENESIS	-0.078208691	stranded
BS_15ETQ0E4	HALLMARK_TGF_BETA_SIGNALING	0.040756337	stranded
BS_15ETQ0E4	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.537064326	stranded
BS_15ETQ0E4	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.260170608	stranded
BS_15ETQ0E4	HALLMARK_UV_RESPONSE_DN	-0.050778964	stranded
BS_15ETQ0E4	HALLMARK_UV_RESPONSE_UP	0.10304895	stranded
BS_15ETQ0E4	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.170983388	stranded
BS_15ETQ0E4	HALLMARK_XENOBIOTIC_METABOLISM	-0.013189734	stranded
BS_1607397Q	HALLMARK_ADIPOGENESIS	-0.196604204	stranded
BS_1607397Q	HALLMARK_ALLOGRAFT_REJECTION	0.371732438	stranded
BS_1607397Q	HALLMARK_ANDROGEN_RESPONSE	-0.233868649	stranded
BS_1607397Q	HALLMARK_ANGIOGENESIS	-0.551587508	stranded
BS_1607397Q	HALLMARK_APICAL_JUNCTION	-0.321037191	stranded
BS_1607397Q	HALLMARK_APICAL_SURFACE	-0.265045738	stranded
BS_1607397Q	HALLMARK_APOPTOSIS	-0.267275469	stranded
BS_1607397Q	HALLMARK_BILE_ACID_METABOLISM	-0.372650563	stranded
BS_1607397Q	HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.42388479	stranded
BS_1607397Q	HALLMARK_COAGULATION	-0.404946096	stranded
BS_1607397Q	HALLMARK_COMPLEMENT	-0.232119081	stranded
BS_1607397Q	HALLMARK_DNA_REPAIR	0.345279775	stranded
BS_1607397Q	HALLMARK_E2F_TARGETS	0.695593985	stranded
BS_1607397Q	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.479376144	stranded
BS_1607397Q	HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.372876591	stranded
BS_1607397Q	HALLMARK_ESTROGEN_RESPONSE_LATE	-0.273791036	stranded
BS_1607397Q	HALLMARK_FATTY_ACID_METABOLISM	-0.100732363	stranded
BS_1607397Q	HALLMARK_G2M_CHECKPOINT	0.602133737	stranded
BS_1607397Q	HALLMARK_GLYCOLYSIS	-0.164167513	stranded
BS_1607397Q	HALLMARK_HEDGEHOG_SIGNALING	-0.603285082	stranded
BS_1607397Q	HALLMARK_HEME_METABOLISM	-0.339959297	stranded
BS_1607397Q	HALLMARK_HYPOXIA	-0.430563594	stranded
BS_1607397Q	HALLMARK_IL2_STAT5_SIGNALING	-0.191197421	stranded
BS_1607397Q	HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.100879637	stranded
BS_1607397Q	HALLMARK_INFLAMMATORY_RESPONSE	-0.276113579	stranded
BS_1607397Q	HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.06933152	stranded
BS_1607397Q	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.094496593	stranded
BS_1607397Q	HALLMARK_KRAS_SIGNALING_DN	-0.21623369	stranded
BS_1607397Q	HALLMARK_KRAS_SIGNALING_UP	-0.306309678	stranded
BS_1607397Q	HALLMARK_MITOTIC_SPINDLE	0.060891289	stranded
BS_1607397Q	HALLMARK_MTORC1_SIGNALING	0.285453064	stranded
BS_1607397Q	HALLMARK_MYC_TARGETS_V1	0.635443762	stranded
BS_1607397Q	HALLMARK_MYC_TARGETS_V2	0.750040435	stranded
BS_1607397Q	HALLMARK_MYOGENESIS	-0.100975889	stranded
BS_1607397Q	HALLMARK_NOTCH_SIGNALING	-0.470207026	stranded
BS_1607397Q	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.270767814	stranded
BS_1607397Q	HALLMARK_P53_PATHWAY	-0.189461766	stranded
BS_1607397Q	HALLMARK_PANCREAS_BETA_CELLS	-0.408101612	stranded
BS_1607397Q	HALLMARK_PEROXISOME	-0.232396914	stranded
BS_1607397Q	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.13865775	stranded
BS_1607397Q	HALLMARK_PROTEIN_SECRETION	-0.418436614	stranded
BS_1607397Q	HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	0.031334569	stranded
BS_1607397Q	HALLMARK_SPERMATOGENESIS	-0.073035926	stranded
BS_1607397Q	HALLMARK_TGF_BETA_SIGNALING	-0.447060318	stranded
BS_1607397Q	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.341961019	stranded
BS_1607397Q	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.354836376	stranded
BS_1607397Q	HALLMARK_UV_RESPONSE_DN	-0.470621247	stranded
BS_1607397Q	HALLMARK_UV_RESPONSE_UP	-0.189628255	stranded
BS_1607397Q	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.335477229	stranded
BS_1607397Q	HALLMARK_XENOBIOTIC_METABOLISM	-0.326580816	stranded
BS_17WYVEEC	HALLMARK_ADIPOGENESIS	0.214349329	stranded
BS_17WYVEEC	HALLMARK_ALLOGRAFT_REJECTION	-0.271298719	stranded
BS_17WYVEEC	HALLMARK_ANDROGEN_RESPONSE	0.166763179	stranded
BS_17WYVEEC	HALLMARK_ANGIOGENESIS	-0.161116649	stranded
BS_17WYVEEC	HALLMARK_APICAL_JUNCTION	-0.065635868	stranded
BS_17WYVEEC	HALLMARK_APICAL_SURFACE	-0.032810664	stranded
BS_17WYVEEC	HALLMARK_APOPTOSIS	-0.231126568	stranded
BS_17WYVEEC	HALLMARK_BILE_ACID_METABOLISM	0.295977212	stranded
BS_17WYVEEC	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.20023723	stranded
BS_17WYVEEC	HALLMARK_COAGULATION	-0.01793068	stranded
BS_17WYVEEC	HALLMARK_COMPLEMENT	-0.045396067	stranded
BS_17WYVEEC	HALLMARK_DNA_REPAIR	-0.362227658	stranded
BS_17WYVEEC	HALLMARK_E2F_TARGETS	-0.5145114	stranded
BS_17WYVEEC	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.270601907	stranded
BS_17WYVEEC	HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.102229815	stranded
BS_17WYVEEC	HALLMARK_ESTROGEN_RESPONSE_LATE	-0.133781402	stranded
BS_17WYVEEC	HALLMARK_FATTY_ACID_METABOLISM	0.188775143	stranded
BS_17WYVEEC	HALLMARK_G2M_CHECKPOINT	-0.461374118	stranded
BS_17WYVEEC	HALLMARK_GLYCOLYSIS	-0.156960461	stranded
BS_17WYVEEC	HALLMARK_HEDGEHOG_SIGNALING	0.196344443	stranded
BS_17WYVEEC	HALLMARK_HEME_METABOLISM	0.003815276	stranded
BS_17WYVEEC	HALLMARK_HYPOXIA	-0.243987516	stranded
BS_17WYVEEC	HALLMARK_IL2_STAT5_SIGNALING	-0.150552206	stranded
BS_17WYVEEC	HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.182769197	stranded
BS_17WYVEEC	HALLMARK_INFLAMMATORY_RESPONSE	-0.195656275	stranded
BS_17WYVEEC	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.003502842	stranded
BS_17WYVEEC	HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.147886111	stranded
BS_17WYVEEC	HALLMARK_KRAS_SIGNALING_DN	-0.069189195	stranded
BS_17WYVEEC	HALLMARK_KRAS_SIGNALING_UP	0.061413296	stranded
BS_17WYVEEC	HALLMARK_MITOTIC_SPINDLE	-0.300165069	stranded
BS_17WYVEEC	HALLMARK_MTORC1_SIGNALING	-0.183385447	stranded
BS_17WYVEEC	HALLMARK_MYC_TARGETS_V1	-0.389021735	stranded
BS_17WYVEEC	HALLMARK_MYC_TARGETS_V2	-0.429018905	stranded
BS_17WYVEEC	HALLMARK_MYOGENESIS	0.018596455	stranded
BS_17WYVEEC	HALLMARK_NOTCH_SIGNALING	-0.09079138	stranded
BS_17WYVEEC	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.106217478	stranded
BS_17WYVEEC	HALLMARK_P53_PATHWAY	-0.105974878	stranded
BS_17WYVEEC	HALLMARK_PANCREAS_BETA_CELLS	0.014406174	stranded
BS_17WYVEEC	HALLMARK_PEROXISOME	0.072218987	stranded
BS_17WYVEEC	HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.240340169	stranded
BS_17WYVEEC	HALLMARK_PROTEIN_SECRETION	0.414167933	stranded
BS_17WYVEEC	HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	-0.30644096	stranded
BS_17WYVEEC	HALLMARK_SPERMATOGENESIS	-0.075396182	stranded
BS_17WYVEEC	HALLMARK_TGF_BETA_SIGNALING	-0.071581517	stranded
BS_17WYVEEC	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.394500858	stranded
BS_17WYVEEC	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.250292364	stranded
BS_17WYVEEC	HALLMARK_UV_RESPONSE_DN	0.052712862	stranded
BS_17WYVEEC	HALLMARK_UV_RESPONSE_UP	-0.190683221	stranded
BS_17WYVEEC	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.086746036	stranded
BS_17WYVEEC	HALLMARK_XENOBIOTIC_METABOLISM	0.060724841	stranded
BS_196BBNEJ	HALLMARK_ADIPOGENESIS	0.223938962	stranded
BS_196BBNEJ	HALLMARK_ALLOGRAFT_REJECTION	-0.193305677	stranded
BS_196BBNEJ	HALLMARK_ANDROGEN_RESPONSE	0.116504812	stranded
BS_196BBNEJ	HALLMARK_ANGIOGENESIS	0.428449378	stranded
BS_196BBNEJ	HALLMARK_APICAL_JUNCTION	0.282161777	stranded
BS_196BBNEJ	HALLMARK_APICAL_SURFACE	0.086077045	stranded
BS_196BBNEJ	HALLMARK_APOPTOSIS	0.23350867	stranded
BS_196BBNEJ	HALLMARK_BILE_ACID_METABOLISM	0.239220979	stranded
BS_196BBNEJ	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.586205909	stranded
BS_196BBNEJ	HALLMARK_COAGULATION	0.26805563	stranded
BS_196BBNEJ	HALLMARK_COMPLEMENT	0.058754776	stranded
BS_196BBNEJ	HALLMARK_DNA_REPAIR	0.064222603	stranded
BS_196BBNEJ	HALLMARK_E2F_TARGETS	0.092556502	stranded
BS_196BBNEJ	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.393802965	stranded
BS_196BBNEJ	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.286779519	stranded
BS_196BBNEJ	HALLMARK_ESTROGEN_RESPONSE_LATE	0.361527856	stranded
BS_196BBNEJ	HALLMARK_FATTY_ACID_METABOLISM	0.143892566	stranded
BS_196BBNEJ	HALLMARK_G2M_CHECKPOINT	0.12167917	stranded
BS_196BBNEJ	HALLMARK_GLYCOLYSIS	0.357905125	stranded
BS_196BBNEJ	HALLMARK_HEDGEHOG_SIGNALING	0.15064874	stranded
BS_196BBNEJ	HALLMARK_HEME_METABOLISM	0.181864575	stranded
BS_196BBNEJ	HALLMARK_HYPOXIA	0.500538817	stranded
BS_196BBNEJ	HALLMARK_IL2_STAT5_SIGNALING	0.138936551	stranded
BS_196BBNEJ	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.114453572	stranded
BS_196BBNEJ	HALLMARK_INFLAMMATORY_RESPONSE	0.168262547	stranded
BS_196BBNEJ	HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.23832131	stranded
BS_196BBNEJ	HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.046140018	stranded
BS_196BBNEJ	HALLMARK_KRAS_SIGNALING_DN	0.151119645	stranded
BS_196BBNEJ	HALLMARK_KRAS_SIGNALING_UP	0.035669414	stranded
BS_196BBNEJ	HALLMARK_MITOTIC_SPINDLE	-0.007025463	stranded
BS_196BBNEJ	HALLMARK_MTORC1_SIGNALING	0.138436771	stranded
BS_196BBNEJ	HALLMARK_MYC_TARGETS_V1	-0.126488645	stranded
BS_196BBNEJ	HALLMARK_MYC_TARGETS_V2	0.193635087	stranded
BS_196BBNEJ	HALLMARK_MYOGENESIS	0.35775287	stranded
BS_196BBNEJ	HALLMARK_NOTCH_SIGNALING	0.493239797	stranded
BS_196BBNEJ	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.103430642	stranded
BS_196BBNEJ	HALLMARK_P53_PATHWAY	0.213290937	stranded
